city,price,livingArea,lotSizeUnit,lotSize,propertyType,yearBuilt
Seattle,1065000,2176,squareFeet,2456.784,singleFamily,1912
Seattle,1395000,3140,squareFeet,4081.572,singleFamily,1924
Seattle,1695000,2670,acres,0.2571,singleFamily,1936
Seattle,2100000,3820,squareFeet,8481.132,singleFamily,1940
Seattle,800000,1620,squareFeet,4569.444,singleFamily,1930
Seattle,1299900,2070,squareFeet,6599.34,singleFamily,1948
Seattle,719999,930,squareFeet,3201.66,singleFamily,1907
Seattle,1250000,1720,squareFeet,6499.152,singleFamily,1995
Seattle,1950000,4360,squareFeet,6120.18,singleFamily,1907
Seattle,1479000,2360,squareFeet,7967.124,singleFamily,1946
Seattle,950000,3340,squareFeet,4081.572,singleFamily,1925
Seattle,425500,1730,squareFeet,5758.632,singleFamily,1907
Seattle,1050000,1710,squareFeet,2500.344,singleFamily,1927
Seattle,999500,2550,squareFeet,3419.46,singleFamily,1920
Seattle,75000000,11786,acres,1.6258,singleFamily,2009
Seattle,875000,1600,squareFeet,5449.356,singleFamily,1971
Seattle,629000,1800,squareFeet,5898.024,singleFamily,1959
Seattle,1095000,1720,squareFeet,4003.164,singleFamily,1927
Seattle,1575000,2600,squareFeet,6050.484,singleFamily,1956
Seattle,1099950,1740,squareFeet,2347.884,singleFamily,1996
Seattle,1725000,2670,squareFeet,3676.464,singleFamily,1926
Seattle,749950,1960,squareFeet,1999.404,singleFamily,1912
Seattle,915000,1480,squareFeet,6072.264,singleFamily,1954
Seattle,1640000,3077,squareFeet,2700.72,singleFamily,1907
Seattle,579950,1000,squareFeet,2160.576,singleFamily,1949
Denver,975000,2089,squareFeet,6250.0,singleFamily,1949
Denver,675000,1898,squareFeet,6098.4,singleFamily,1940
Denver,4350000,5708,acres,0.38,singleFamily,2025
Denver,450000,2225,squareFeet,8276.4,singleFamily,1959
Denver,625000,1352,squareFeet,3049.2,singleFamily,1906
Denver,600000,1461,squareFeet,1620.0,singleFamily,1895
Denver,399900,1419,squareFeet,4467.0,singleFamily,1962
Denver,750000,1216,squareFeet,4510.0,singleFamily,1927
Denver,1275000,2438,squareFeet,6610.0,singleFamily,1954
Denver,1088589,2285,acres,0.27999999999999997,singleFamily,1963
Denver,550000,1181,squareFeet,5780.0,singleFamily,1948
Denver,749000,1893,squareFeet,4690.0,singleFamily,1932
Denver,169000,1568,acres,55.1083,manufactured,1985
Denver,665000,1667,squareFeet,6098.4,singleFamily,1923
Denver,2195000,4396,squareFeet,6250.0,singleFamily,1906
Denver,392500,1208,squareFeet,3165.0,singleFamily,2023
Denver,1500000,3030,squareFeet,6250.0,singleFamily,1927
Denver,1300000,3100,squareFeet,6534.0,singleFamily,1931
Denver,5750000,7835,squareFeet,8920.0,singleFamily,1921
Denver,1995000,4513,squareFeet,4791.6,singleFamily,1915
Washington,8500000,6945,squareFeet,4701.0,singleFamily,1942
Washington,375000,1215,squareFeet,2711.0,singleFamily,1941
Washington,1499000,2415,squareFeet,7260.0,singleFamily,1960
Washington,1098750,1053,squareFeet,1821.0,townhome,1900
Washington,995000,1600,squareFeet,2500.0,singleFamily,1925
Washington,1750000,3922,squareFeet,6375.0,singleFamily,1963
Washington,1200000,2672,squareFeet,1190.0,townhome,1880
Washington,1049000,2057,squareFeet,5100.0,singleFamily,1932
Washington,1495000,2199,squareFeet,1497.0,townhome,1870
Washington,925000,2088,squareFeet,999.0,townhome,1909
Washington,750000,2328,squareFeet,1111.0,townhome,2018
Washington,499999,1216,squareFeet,961.0,townhome,1910
Washington,17950000,10000,acres,0.46565656565656566,singleFamily,1931
Washington,447000,1290,squareFeet,2853.0,singleFamily,1914
Washington,330000,1331,squareFeet,2694.0,singleFamily,1950
Boston,999995,1588,squareFeet,6000.0,singleFamily,1950
Boston,1200000,3776,squareFeet,7429.0,multiFamily,1900
Boston,799000,574,squareFeet,574.0,condo,1900
Boston,799000,1451,squareFeet,7527.0,singleFamily,1900
Boston,1099000,2200,squareFeet,4800.0,singleFamily,1929
Boston,795000,1912,squareFeet,5000.0,singleFamily,1940
Boston,819000,2118,squareFeet,0.22,singleFamily,1935
Boston,679900,1456,squareFeet,6103.0,singleFamily,1965
Boston,1750000,4062,squareFeet,6987.0,multiFamily,1900
Boston,679000,1824,squareFeet,5400.0,singleFamily,1958
Boston,1199900,3444,squareFeet,2653.0,multiFamily,2013
Boston,1999999,3387,squareFeet,7400.0,singleFamily,1920
Boston,1500000,4386,squareFeet,5649.0,multiFamily,1900
Boston,789999,2350,acres,0.2599862258953168,singleFamily,1900
Boston,2700000,8162,acres,0.3002295684113866,multiFamily,1900
Boston,1700000,2872,squareFeet,871.0,multiFamily,1899
Boston,484000,1396,squareFeet,1396.0,condo,2004
Boston,580000,1520,squareFeet,3000.0,singleFamily,1991
Boston,2199000,3485,squareFeet,7686.0,singleFamily,1926
Boston,849000,1380,squareFeet,8947.0,singleFamily,1940
Baltimore,274900,1650,squareFeet,3030.0,townhome,1950
Baltimore,399999,2006,acres,0.25826446280991733,singleFamily,1924
Baltimore,226900,1320,squareFeet,2600.0,townhome,1949
Baltimore,479000,2994,squareFeet,1089.0,townhome,2006
Baltimore,365900,1230,acres,0.2603994490358127,singleFamily,1966
Baltimore,260000,2133,acres,0.9579889807162535,singleFamily,1948
Baltimore,489900,4278,squareFeet,9000.0,singleFamily,1920
Baltimore,699000,2871,squareFeet,8084.0,singleFamily,1950
Baltimore,395000,1861,squareFeet,6438.0,singleFamily,1926
Baltimore,194900,0,squareFeet,1066.0,townhome,1920
Baltimore,230000,2364,squareFeet,7248.0,singleFamily,1924
Baltimore,300000,1600,squareFeet,1040.0,townhome,1910
Baltimore,289900,2040,squareFeet,0.02,townhome,1948
Baltimore,279900,1496,squareFeet,2762.0,multiFamily,1948
Baltimore,12000,0,squareFeet,0.4,singleFamily,1900
Baltimore,365000,2128,squareFeet,9374.0,singleFamily,1926
Baltimore,385000,1848,squareFeet,9660.0,singleFamily,2004
Baltimore,199900,2743,squareFeet,9479.0,singleFamily,1938
Baltimore,299000,3142,acres,0.9640955004591368,singleFamily,1954
Baltimore,149900,1360,squareFeet,1372.0,townhome,1920
Baltimore,94999,1248,squareFeet,656.0,townhome,1920
Baltimore,245000,1225,squareFeet,1307.0,townhome,1920
Baltimore,55000,0,squareFeet,780.0,townhome,1915
Oklahoma City,310000,2608,squareFeet,6202.944,singleFamily,1971
Oklahoma City,2495000,7776,acres,0.44160000000000005,singleFamily,2008
Oklahoma City,14995000,19000,acres,36.0,singleFamily,2018
Oklahoma City,219900,1597,squareFeet,6969.6,singleFamily,1975
Oklahoma City,249900,2338,squareFeet,8624.88,singleFamily,1969
Oklahoma City,465000,3069,acres,0.4184,singleFamily,1977
Oklahoma City,850000,3470,acres,0.26,singleFamily,1959
Oklahoma City,295000,2871,squareFeet,4926.636,singleFamily,1972
Oklahoma City,79900,1096,squareFeet,5405.796,singleFamily,1981
Oklahoma City,435000,2888,acres,0.25339999999999996,singleFamily,1973
Oklahoma City,199900,1548,acres,0.4626,singleFamily,1950
Oklahoma City,195000,1808,squareFeet,6851.988,singleFamily,1939
Oklahoma City,225000,1337,squareFeet,7858.224,singleFamily,1974
Oklahoma City,35,3904,squareFeet,1437.48,townhome,2011
Oklahoma City,279000,1795,squareFeet,9239.076,singleFamily,1948
Oklahoma City,390000,2128,squareFeet,8568.252,singleFamily,1955
Oklahoma City,289900,1539,acres,1.22,singleFamily,1962
Oklahoma City,224000,1512,squareFeet,5702.004,singleFamily,1977
Oklahoma City,235000,1625,squareFeet,8276.4,multiFamily,1971
Oklahoma City,149900,1380,squareFeet,6329.268,singleFamily,1950
Oklahoma City,219900,1334,squareFeet,7801.596,singleFamily,1940
Oklahoma City,250000,2606,squareFeet,9448.164,singleFamily,1966
Oklahoma City,415000,2357,acres,1.01,singleFamily,2007
Oklahoma City,370000,2991,acres,0.27,singleFamily,1974
Oklahoma City,325000,2856,squareFeet,5392.728,singleFamily,1972
Louisville/Jefferson County,425000,2530,squareFeet,9147.6,singleFamily,1991
Louisville/Jefferson County,310000,1568,acres,0.25,singleFamily,1998
Louisville/Jefferson County,690000,5109,acres,0.25,singleFamily,2001
Louisville/Jefferson County,697000,4072,squareFeet,6969.6,singleFamily,2021
Louisville/Jefferson County,189000,960,squareFeet,7840.8,singleFamily,1959
Louisville/Jefferson County,217000,1471,squareFeet,8712.0,singleFamily,1958
Louisville/Jefferson County,699900,2822,acres,0.38,singleFamily,1962
Louisville/Jefferson County,1,2121,acres,0.42000000000000004,singleFamily,1918
Louisville/Jefferson County,400000,2176,acres,0.31,singleFamily,1948
Louisville/Jefferson County,189900,982,squareFeet,3920.4,singleFamily,1910
Louisville/Jefferson County,1,2327,acres,0.8400000000000001,singleFamily,1973
Louisville/Jefferson County,425000,2730,squareFeet,6969.6,singleFamily,1925
Louisville/Jefferson County,415000,2392,squareFeet,8712.0,singleFamily,1952
Louisville/Jefferson County,250000,2940,acres,1.71,singleFamily,1967
Louisville/Jefferson County,475000,2218,acres,1.37,singleFamily,1982
Louisville/Jefferson County,375000,1983,squareFeet,9147.6,singleFamily,2000
Louisville/Jefferson County,375000,2738,acres,0.32,singleFamily,1986
Louisville/Jefferson County,215000,1040,squareFeet,10018.8,singleFamily,1964
Louisville/Jefferson County,314900,1216,squareFeet,6534.0,singleFamily,1939
Louisville/Jefferson County,628000,4250,acres,0.32999999999999996,singleFamily,1965
Louisville/Jefferson County,285000,2387,acres,0.32999999999999996,singleFamily,1975
Louisville/Jefferson County,310000,1796,squareFeet,9583.2,singleFamily,1966
Louisville/Jefferson County,295000,1644,squareFeet,9147.6,singleFamily,1925
Louisville/Jefferson County,220000,1078,squareFeet,4356.0,singleFamily,1900
Louisville/Jefferson County,250000,2064,acres,0.39,singleFamily,1964
Portland,440000,2316,squareFeet,3920.4,singleFamily,1922
Portland,799900,2856,squareFeet,4356.0,singleFamily,2019
Portland,1250000,2500,acres,0.32999999999999996,singleFamily,1962
Portland,685000,2762,acres,0.7699999999999999,singleFamily,1964
Portland,399000,988,squareFeet,7405.2,singleFamily,1963
Portland,535000,2082,squareFeet,5227.2,singleFamily,1960
Portland,825000,2584,squareFeet,10018.8,singleFamily,1956
Portland,799000,2728,squareFeet,3920.4,singleFamily,1912
Portland,459000,2170,squareFeet,7840.8,singleFamily,1938
Portland,415000,690,squareFeet,5662.8,singleFamily,1947
Portland,575000,1847,squareFeet,8276.4,singleFamily,1971
Portland,745000,2374,squareFeet,5227.2,singleFamily,1922
Portland,439900,1792,squareFeet,4356.0,singleFamily,1928
Portland,800000,1998,acres,0.45,singleFamily,1956
Portland,1249900,3084,squareFeet,5227.2,singleFamily,1927
Portland,499000,2423,squareFeet,3484.8,singleFamily,1911
Portland,609900,1232,squareFeet,5227.2,singleFamily,1971
Portland,795000,2314,squareFeet,5227.2,singleFamily,1911
Portland,789000,2166,acres,0.51,singleFamily,1941
Portland,549000,2000,squareFeet,6534.0,singleFamily,1999
Portland,1599000,2009,acres,0.5599999999999999,singleFamily,1961
Portland,2550000,4425,acres,0.97,singleFamily,2007
Las Vegas,469995,2005,squareFeet,7405.2,singleFamily,1968
Las Vegas,799995,4658,squareFeet,7405.2,singleFamily,1992
Las Vegas,399999,1652,squareFeet,3920.4,singleFamily,2009
Las Vegas,720000,2393,squareFeet,6534.0,singleFamily,1989
Las Vegas,520000,2208,acres,0.25,singleFamily,1979
Las Vegas,390000,1418,squareFeet,7840.8,singleFamily,1955
Las Vegas,428888,1912,squareFeet,2613.6,singleFamily,2015
Las Vegas,210000,2121,squareFeet,7405.2,singleFamily,1975
Las Vegas,375000,1456,squareFeet,8276.4,singleFamily,1960
Las Vegas,795000,3457,acres,0.3,singleFamily,2000
Las Vegas,655000,2904,squareFeet,6969.6,singleFamily,2014
Las Vegas,590000,2540,squareFeet,7840.8,singleFamily,1996
Las Vegas,635000,2814,squareFeet,7840.8,singleFamily,2001
Las Vegas,470000,2069,squareFeet,8712.0,singleFamily,1967
Las Vegas,650000,3303,squareFeet,10018.8,singleFamily,1996
Las Vegas,376000,2349,squareFeet,8712.0,singleFamily,1977
Las Vegas,340000,988,squareFeet,6534.0,singleFamily,1953
Las Vegas,775000,2240,squareFeet,5662.8,singleFamily,2013
Las Vegas,1550000,3716,acres,0.39,singleFamily,1978
Las Vegas,520000,2202,squareFeet,8712.0,singleFamily,2006
Las Vegas,549000,2289,squareFeet,4356.0,singleFamily,2013
Las Vegas,854500,3581,squareFeet,6098.4,singleFamily,2020
Las Vegas,448000,1817,squareFeet,6969.6,singleFamily,1977
Las Vegas,280000,1130,squareFeet,4356.0,singleFamily,1989
Las Vegas,327000,1244,squareFeet,6534.0,singleFamily,1991
Milwaukee,279900,2867,squareFeet,6098.4,singleFamily,1890
Milwaukee,274999,1601,squareFeet,4791.6,singleFamily,1930
Milwaukee,230000,1765,squareFeet,4791.6,singleFamily,1921
Milwaukee,575000,2792,squareFeet,5227.2,singleFamily,1897
Milwaukee,115000,1465,squareFeet,9583.2,singleFamily,1953
Milwaukee,229000,2095,squareFeet,4791.6,multiFamily,1938
Milwaukee,4200000,9154,acres,1.35,singleFamily,1912
Milwaukee,250000,1491,squareFeet,4791.6,singleFamily,1922
Milwaukee,30000,2900,squareFeet,1306.8,singleFamily,1900
Milwaukee,99950,,squareFeet,7405.2,multiFamily,1902
Milwaukee,269900,1452,squareFeet,5227.2,singleFamily,1950
Milwaukee,165000,964,squareFeet,7840.8,singleFamily,1953
Milwaukee,235000,1392,squareFeet,3484.8,singleFamily,1909
Milwaukee,274000,1484,squareFeet,6969.6,singleFamily,1949
Milwaukee,285000,1468,acres,0.48,singleFamily,1949
Milwaukee,180000,1537,squareFeet,7405.2,singleFamily,1906
Milwaukee,245000,1904,squareFeet,5662.8,multiFamily,1894
Milwaukee,4900000,8544,acres,3.8,singleFamily,1890
Milwaukee,254999,2250,squareFeet,6098.4,singleFamily,1949
Milwaukee,72800,,squareFeet,4356.0,multiFamily,1922
Milwaukee,735000,3305,squareFeet,10018.8,singleFamily,1908
Albuquerque,399000,1735,squareFeet,9583.2,singleFamily,1952
Albuquerque,325000,1387,squareFeet,8712.0,singleFamily,1975
Albuquerque,370000,1880,squareFeet,7840.8,singleFamily,1976
Albuquerque,335000,1333,squareFeet,7405.2,singleFamily,1974
Albuquerque,275000,1500,squareFeet,4791.6,singleFamily,1947
Albuquerque,875000,3494,acres,0.26,singleFamily,1946
Albuquerque,598000,2493,acres,0.25,singleFamily,1953
Albuquerque,750000,2961,acres,0.31,singleFamily,1990
Albuquerque,400000,2311,squareFeet,6098.4,singleFamily,1995
Albuquerque,400000,1851,squareFeet,7405.2,singleFamily,1989
Albuquerque,275000,1326,squareFeet,4356.0,singleFamily,2005
Albuquerque,350000,1992,squareFeet,7405.2,singleFamily,1978
Albuquerque,345000,1376,squareFeet,6969.6,singleFamily,1963
Albuquerque,325000,1772,squareFeet,8276.4,singleFamily,1974
Albuquerque,373999,1977,squareFeet,8712.0,singleFamily,1974
Albuquerque,369000,1637,squareFeet,5662.8,singleFamily,1947
Albuquerque,352900,1583,squareFeet,4791.6,singleFamily,2023
Albuquerque,320000,1483,squareFeet,5227.2,singleFamily,1998
Albuquerque,260000,1906,squareFeet,7405.2,singleFamily,1951
Albuquerque,295000,1780,squareFeet,8276.4,singleFamily,1946
Albuquerque,374900,1808,squareFeet,8276.4,singleFamily,1959
Albuquerque,749900,2071,squareFeet,10454.4,singleFamily,2020
Albuquerque,385000,1282,squareFeet,7405.2,singleFamily,1952
Albuquerque,93500,997,squareFeet,1306.8,singleFamily,1950
Albuquerque,385000,1738,acres,0.25,singleFamily,1985
Tucson,785000,1926,squareFeet,7405.2,singleFamily,1941
Tucson,349900,1549,squareFeet,3049.2,singleFamily,1997
Tucson,359900,1439,squareFeet,5227.2,singleFamily,2003
Tucson,589000,1968,acres,1.15,singleFamily,1972
Tucson,1049000,3275,acres,3.31,singleFamily,1996
Tucson,1600000,5091,acres,3.4,singleFamily,2012
Tucson,394990,1627,squareFeet,8276.4,singleFamily,1997
Tucson,435000,2353,squareFeet,7405.2,singleFamily,2006
Tucson,600000,2663,acres,0.49000000000000005,singleFamily,1935
Tucson,280000,1249,squareFeet,6969.6,singleFamily,1983
Tucson,350000,1860,acres,0.25950413223140495,singleFamily,1978
Tucson,635000,1595,squareFeet,8276.4,singleFamily,1952
Tucson,314900,1909,squareFeet,2613.6,townhome,1974
Tucson,314999,2100,squareFeet,8276.4,singleFamily,1957
Tucson,235000,878,squareFeet,7405.2,singleFamily,1943
Tucson,549900,2655,squareFeet,4791.6,singleFamily,2022
Tucson,625000,2620,acres,0.32,singleFamily,2002
Tucson,449000,1266,squareFeet,5227.2,singleFamily,1934
Tucson,559000,2950,acres,0.97,singleFamily,2016
Tucson,275000,1477,squareFeet,4356.0,singleFamily,1990
Tucson,589000,2362,acres,0.96,singleFamily,1969
Tucson,299000,1471,squareFeet,6534.0,multiFamily,1950
Tucson,825000,2712,acres,0.8300000000000001,singleFamily,1978
Tucson,275000,1400,squareFeet,8712.0,singleFamily,1958
Tucson,253900,1209,squareFeet,8276.4,singleFamily,1972
Fresno,299000,1573,squareFeet,9043.056,singleFamily,1956
Fresno,310000,1159,squareFeet,4456.188,singleFamily,1925
Fresno,250000,1036,squareFeet,7200.468,singleFamily,1987
Fresno,350000,1307,squareFeet,8892.0,singleFamily,1967
Fresno,325000,1280,squareFeet,7740.612,singleFamily,1950
Fresno,645000,2014,squareFeet,9361.044,singleFamily,1980
Fresno,494800,1789,squareFeet,7021.872,singleFamily,1991
Fresno,700000,2686,squareFeet,9021.276,singleFamily,2003
Fresno,374888,1825,squareFeet,6599.34,singleFamily,1973
Fresno,379950,1814,squareFeet,8999.496,singleFamily,1957
Fresno,250000,780,squareFeet,6699.528,singleFamily,1922
Fresno,200000,1119,squareFeet,7248.384,singleFamily,1945
Fresno,600000,2029,squareFeet,5880.6,singleFamily,2008
Fresno,380000,1103,squareFeet,5248.98,singleFamily,1983
Fresno,359900,1190,squareFeet,7501.032,singleFamily,1963
Fresno,429900,1786,squareFeet,6507.864,singleFamily,1978
Fresno,695000,2350,squareFeet,7736.256,singleFamily,2003
Fresno,499000,1492,squareFeet,9000.0,singleFamily,1993
Fresno,399900,1599,squareFeet,5998.212,singleFamily,1976
Fresno,315000,936,squareFeet,8881.884,singleFamily,1961
Fresno,394900,1456,squareFeet,9478.656,singleFamily,1954
Fresno,349900,1538,squareFeet,9918.612,singleFamily,2006
Fresno,330000,1401,squareFeet,5357.88,singleFamily,1979
Fresno,1100000,3306,acres,2.05,singleFamily,1995
Fresno,215000,796,squareFeet,5201.064,singleFamily,1925
Sacramento,499000,1727,squareFeet,6969.6,singleFamily,1955
Sacramento,869000,1600,squareFeet,5662.8,singleFamily,1939
Sacramento,449000,1678,squareFeet,1677.06,condo,2008
Sacramento,425000,1385,squareFeet,4356.0,singleFamily,1987
Sacramento,275000,667,squareFeet,666.468,condo,2005
Sacramento,799000,2379,acres,0.27,singleFamily,1970
Sacramento,1399500,2728,squareFeet,5832.684,singleFamily,2016
Sacramento,334950,1409,squareFeet,6534.0,singleFamily,1955
Sacramento,540000,1126,squareFeet,6425.1,singleFamily,1930
Sacramento,1085000,1510,squareFeet,5349.168,singleFamily,1937
Sacramento,565000,1518,squareFeet,7988.904,singleFamily,1951
Sacramento,1049000,1553,squareFeet,6398.964,singleFamily,1920
Sacramento,241900,1578,squareFeet,4356.0,singleFamily,1932
Sacramento,435000,1360,squareFeet,2099.592,singleFamily,2006
Sacramento,799000,1259,squareFeet,6098.4,singleFamily,1910
Sacramento,399900,1140,squareFeet,9496.08,singleFamily,1954
Sacramento,829000,2280,squareFeet,2613.6,singleFamily,1890
Sacramento,519000,1333,squareFeet,4952.772,singleFamily,1985
Sacramento,329900,1147,squareFeet,3746.16,multiFamily,1981
Sacramento,485000,1068,squareFeet,5662.8,singleFamily,1926
Sacramento,610000,1632,squareFeet,8228.484,multiFamily,1962
Sacramento,370000,1018,squareFeet,6098.4,singleFamily,1959
Sacramento,575000,1965,squareFeet,6534.0,multiFamily,1977
Sacramento,399999,1344,squareFeet,9583.2,singleFamily,1985
Long Beach,899000,1150,squareFeet,4800.312,singleFamily,1940
Long Beach,1295000,2082,squareFeet,9100.0,singleFamily,1953
Long Beach,633000,900,squareFeet,5171.0,singleFamily,1940
Long Beach,1925000,3055,squareFeet,4101.0,singleFamily,1987
Long Beach,1100000,1267,squareFeet,5851.0,singleFamily,1929
Long Beach,419000,905,squareFeet,9014.0,multiFamily,1963
Long Beach,759900,1339,squareFeet,6219.0,singleFamily,1947
Long Beach,799900,996,squareFeet,2493.0,singleFamily,1924
Long Beach,1025000,1431,squareFeet,5011.0,singleFamily,1950
Long Beach,725000,1770,acres,10.1401,condo,2006
Long Beach,349000,770,squareFeet,7514.0,condo,1931
Long Beach,750000,1417,squareFeet,5400.0,singleFamily,1953
Long Beach,1289000,1567,squareFeet,5742.0,singleFamily,1944
Long Beach,1995000,5498,squareFeet,7356.0,multiFamily,1923
Long Beach,1099000,1473,squareFeet,7535.0,singleFamily,1951
Long Beach,595000,1306,squareFeet,5954.0,singleFamily,1925
Long Beach,799000,1445,squareFeet,3995.0,singleFamily,1948
Long Beach,450000,670,acres,0.48438934802571165,condo,1922
Long Beach,790000,1361,squareFeet,8493.0,singleFamily,1950
Long Beach,759000,902,squareFeet,5417.0,singleFamily,1942
Long Beach,1050000,1650,squareFeet,6276.0,singleFamily,1937
Long Beach,979999,1578,squareFeet,5000.0,singleFamily,1953
Long Beach,499999,1083,acres,0.6831726354453627,condo,1988
Long Beach,309990,799,acres,0.2858126721763085,condo,1987
Kansas City,200000,928,acres,0.46999540863177225,singleFamily,1945
Kansas City,275000,1056,squareFeet,9148.0,singleFamily,1952
Kansas City,350000,3048,acres,0.29850780532598714,singleFamily,2000
Kansas City,489950,1862,squareFeet,7145.0,singleFamily,1930
Kansas City,375000,1658,squareFeet,10264.0,singleFamily,1921
Kansas City,325000,1504,squareFeet,6098.0,singleFamily,1929
Kansas City,430000,2088,squareFeet,10018.8,singleFamily,2009
Kansas City,355000,2740,squareFeet,10019.0,singleFamily,2001
Kansas City,428000,3358,acres,0.26,singleFamily,1986
Kansas City,255000,1080,squareFeet,8726.0,singleFamily,1950
Kansas City,225000,1348,acres,0.25,singleFamily,1963
Kansas City,200000,838,squareFeet,7841.0,singleFamily,1967
Kansas City,325000,2092,acres,1.48,singleFamily,1938
Kansas City,500000,3316,acres,0.4,singleFamily,1964
Kansas City,565000,3264,acres,0.49000000000000005,singleFamily,2018
Kansas City,295000,1531,squareFeet,5501.0,singleFamily,1929
Kansas City,365000,2904,squareFeet,9945.0,singleFamily,1986
Kansas City,285000,1292,squareFeet,9148.0,singleFamily,1990
Kansas City,825000,4817,acres,0.29,singleFamily,1909
Kansas City,358000,1998,acres,1.14,singleFamily,1964
Kansas City,149999,1076,squareFeet,7376.0,singleFamily,1955
Kansas City,4950000,9702,acres,2.7,singleFamily,1906
Kansas City,55000,1700,squareFeet,9806.0,singleFamily,1962
Kansas City,239950,3377,acres,0.3,singleFamily,1966
Kansas City,500000,3576,acres,0.39,singleFamily,1987
Mesa,550000,2161,squareFeet,7020.0,singleFamily,2004
Mesa,435000,1727,squareFeet,4349.0,singleFamily,1984
Mesa,1795000,5747,acres,0.38556014692378326,singleFamily,2001
Mesa,1,3504,acres,0.37428833792470156,singleFamily,1969
Mesa,415000,1579,squareFeet,6787.0,singleFamily,1997
Mesa,385000,1472,acres,0.2671028466483012,singleFamily,1974
Mesa,575000,1935,squareFeet,7054.0,singleFamily,1991
Mesa,814990,2706,squareFeet,10889.0,singleFamily,2020
Mesa,430000,1490,squareFeet,7453.0,singleFamily,1976
Mesa,675000,2952,squareFeet,6318.0,singleFamily,2024
Mesa,735000,2108,squareFeet,7150.0,singleFamily,2014
Mesa,329900,1457,squareFeet,7225.0,singleFamily,1970
Mesa,749900,2324,squareFeet,10224.0,singleFamily,1978
Mesa,1670000,4624,acres,0.5509641873278237,singleFamily,2004
Mesa,369900,1100,squareFeet,6686.0,singleFamily,1955
Mesa,899900,2944,squareFeet,8511.0,singleFamily,2019
Mesa,510000,2300,squareFeet,8046.0,singleFamily,1964
Mesa,479000,1915,squareFeet,8873.0,singleFamily,1959
Mesa,529500,1800,squareFeet,7112.0,singleFamily,1993
Mesa,745000,2927,squareFeet,8901.0,singleFamily,2001
Mesa,1195000,3265,squareFeet,8100.0,singleFamily,2019
Mesa,450000,1520,squareFeet,7505.0,singleFamily,1977
Mesa,334999,1988,squareFeet,6606.0,singleFamily,1979
Mesa,899000,3295,acres,0.9032598714416896,singleFamily,1987
Virginia Beach,425000,1344,squareFeet,8054.244,singleFamily,1976
Virginia Beach,389900,1533,squareFeet,8712.0,singleFamily,1968
Virginia Beach,365000,1635,squareFeet,10305.0,singleFamily,1979
Virginia Beach,1999000,5107,acres,0.9388,singleFamily,1990
Virginia Beach,1068000,2466,acres,2.1,singleFamily,1965
Virginia Beach,590000,2496,acres,0.8800000000000001,singleFamily,2012
Virginia Beach,525000,3100,acres,0.25,singleFamily,2000
Virginia Beach,985000,3466,acres,0.5,singleFamily,1994
Virginia Beach,850000,2617,acres,0.63,singleFamily,1963
Virginia Beach,1260000,3690,acres,0.31,singleFamily,2023
Virginia Beach,300000,1334,squareFeet,7840.8,singleFamily,1966
Virginia Beach,350000,1511,squareFeet,8690.22,singleFamily,1962
Virginia Beach,899500,2438,acres,0.5191,singleFamily,1969
Virginia Beach,675000,2862,acres,0.36310000000000003,singleFamily,1983
Atlanta,250000,1102,squareFeet,1306.8,condo,1963
Atlanta,1050000,1963,acres,0.3,singleFamily,1936
Atlanta,3250000,3266,squareFeet,2787.84,condo,2002
Atlanta,639000,5000,acres,0.592,singleFamily,2006
Atlanta,969900,3340,acres,0.3,singleFamily,2016
Atlanta,249900,1320,squareFeet,7492.32,singleFamily,2022
Atlanta,200000,1631,acres,0.321,singleFamily,1975
Atlanta,395000,3339,squareFeet,8712.0,singleFamily,2004
Atlanta,330000,3142,acres,0.42000000000000004,singleFamily,2006
Atlanta,859000,2370,squareFeet,1306.8,townhome,2005
Atlanta,425000,4500,acres,0.3,singleFamily,2005
Atlanta,1995000,4629,acres,0.7937,singleFamily,1965
Atlanta,1995000,3646,acres,1.018,singleFamily,1958
Atlanta,663000,2050,squareFeet,8712.0,singleFamily,1947
Atlanta,239900,2300,acres,0.31,singleFamily,1935
Atlanta,249900,1650,acres,0.289,singleFamily,1957
Atlanta,295000,1359,acres,0.413,singleFamily,1999
Atlanta,439999,2700,squareFeet,8319.96,singleFamily,2000
Atlanta,164500,1100,acres,0.5,singleFamily,1959
Atlanta,670000,2055,squareFeet,4399.56,singleFamily,2025
Atlanta,450000,1474,squareFeet,9191.16,singleFamily,1920
Atlanta,439995,2036,squareFeet,1132.56,condo,1962
Atlanta,729000,2718,squareFeet,10454.4,singleFamily,1950
Colorado Springs,454999,1924,squareFeet,9049.0,singleFamily,1986
Colorado Springs,710000,3104,acres,0.3306,singleFamily,1971
Colorado Springs,595000,3318,acres,0.3431,singleFamily,1994
Colorado Springs,530000,2253,squareFeet,6891.192,singleFamily,2017
Colorado Springs,675000,3768,squareFeet,8215.416,singleFamily,2006
Colorado Springs,815000,4216,acres,0.5404,singleFamily,1998
Colorado Springs,459900,2016,squareFeet,10807.236,singleFamily,1959
Colorado Springs,449000,2348,squareFeet,7840.8,singleFamily,1983
Colorado Springs,850000,2317,acres,0.35,singleFamily,1975
Colorado Springs,465000,2312,squareFeet,5645.376,singleFamily,1997
Colorado Springs,474000,2220,squareFeet,9801.0,singleFamily,1971
Colorado Springs,524999,3450,squareFeet,7209.0,singleFamily,2012
Colorado Springs,399900,1728,squareFeet,7623.0,singleFamily,1955
